N,P,K,pH,Humidity,Rainfall,Temp_Jan,Temp_Feb,Temp_Mar,Temp_Apr,Temp_May,Temp_Jun,Temp_Jul,Temp_Aug,Temp_Sep,Temp_Oct,Temp_Nov,Temp_Dec,Soil_Type,Target
20.526753659512323,40.02374259019953,19.559852028727132,6.430228515383767,55.50895373858228,48.03015666421897,-1.5,4.8,5.0,10.7,16.6,13.1,14.8,15.1,15.1,8.8,5.5,4.3,Black,mothbeans
17.8771639407443,79.20121576282823,87.17342898751863,5.398391372776151,63.95392784068902,132.28009982822022,20.9,22.6,25.9,36.4,37.2,32.0,30.2,29.7,31.4,26.9,28.0,17.0,Arid,pigeonpeas
19.568284578488576,71.96547650948197,79.66712187332251,5.735586768934497,63.64963054937272,79.7850639329886,-0.0,3.1,6.6,10.1,17.4,15.0,16.3,18.4,13.0,12.2,8.6,1.8,Laterite,kidneybeans
20.607483395007947,61.72747430137408,87.06007266653532,5.254019478237427,20.545731005740947,73.00044510080029,19.2,21.8,24.7,32.5,36.8,33.3,29.6,27.3,30.6,25.8,25.6,18.6,Red,chickpea
92.11139980668071,44.310573802112586,21.396025818190676,6.864162181627018,59.389247861223,146.51764625506127,25.4,23.3,26.4,29.1,26.7,20.4,23.2,25.5,23.9,26.5,26.6,26.5,Arid,coffee
82.5505970120728,37.25192683122911,47.49594282787647,7.120290005475544,73.34050351608136,201.14262998571095,20.3,24.1,25.7,30.2,36.2,26.9,28.1,31.2,27.9,27.5,20.0,18.7,Alluvial,rice
93.07514539126845,53.122819696413,43.5016313881072,6.556712768936569,75.7324608269361,214.64644073753496,24.7,25.3,27.7,28.9,32.4,23.2,21.8,25.3,23.3,26.9,22.7,23.8,Arid,maize
55.422589601186765,54.65342463797281,46.594082065000315,7.66702242114413,78.56641142147541,243.68607933780837,26.3,26.5,28.9,33.0,31.2,29.0,25.3,30.4,25.7,23.2,27.1,24.4,Arid,jute
81.33420846924558,57.03086012048509,39.120867501223955,6.665294213956294,87.51420424312447,237.03529073914987,23.0,29.5,25.0,31.4,29.6,26.7,22.5,27.3,25.1,25.6,26.1,29.9,Red,cotton
21.88971612513159,33.12090148058775,9.042172992951379,5.765734934352007,86.91091866197658,87.88308542857104,17.8,19.4,27.0,33.7,35.4,33.3,29.7,28.5,29.2,28.2,24.5,16.5,Black,coconut
30.531113229659876,15.157854699791045,38.238977853530855,6.574904655617742,89.18546607554364,106.26336866539653,20.2,22.1,27.1,29.9,38.7,36.5,33.9,33.8,34.6,25.8,20.2,18.4,Laterite,papaya
17.762007698323455,10.817279800158786,9.529111528815136,6.2893300092197215,86.09096339572348,91.2837306059917,15.2,18.6,22.1,33.5,34.0,35.1,28.9,28.1,31.6,25.1,24.4,16.7,Forest,orange
110.60256787318238,129.496337353392,205.02649542523005,6.888784020458,55.45759172650288,94.92789389823444,23.0,31.9,24.7,28.0,30.6,24.5,23.9,26.6,24.2,28.5,22.3,25.2,Arid,apple
107.58737110308849,17.43415409463436,44.40804546406104,6.590799966406449,22.740683336829587,49.15375262978633,0.1,6.5,6.2,12.2,15.8,15.1,13.2,18.0,12.6,9.5,3.0,3.5,Laterite,muskmelon
98.38738147406677,13.44797831348897,52.993832650831195,6.655348416244902,26.786221776393056,46.329202304023966,24.8,25.8,28.3,34.2,27.3,24.1,24.2,23.4,25.4,26.9,24.5,29.6,Forest,watermelon
74.96493919432453,15.791227240669821,50.27944169301017,5.895368488820419,61.52712194656858,78.47509205583015,17.3,23.0,29.1,32.7,33.8,31.2,27.8,26.9,30.9,27.2,23.1,17.9,Forest,grapes
10.74988894421585,10.47152887802796,16.571333927188984,6.2018612182346065,54.96871748960093,167.68312478440114,17.7,17.5,23.9,28.6,32.8,31.4,26.0,26.0,27.4,25.2,21.8,16.5,Black,mango
107.86308782387542,87.27208075937462,46.22343636155195,5.313212530667294,76.85930066016248,102.5587945917156,23.8,25.5,26.1,29.1,29.4,25.7,22.4,22.5,26.4,24.2,21.5,23.6,Black,banana
18.294273290932594,20.678442787969068,36.14183932337451,5.168350024908247,18.3661833844674,62.91307573851547,18.4,17.3,29.3,30.8,38.6,28.8,28.1,29.0,27.6,30.4,21.9,17.7,Laterite,pomegranate
20.22219491887572,75.20842054801173,89.31981556860515,7.397703637940559,22.071604075928526,112.42873702220699,19.1,21.2,26.7,35.6,35.1,33.5,32.1,28.9,30.8,27.4,23.8,19.7,Forest,lentil
40.26492091548346,52.406317277507654,69.1414882243965,7.3571371915707555,59.5805438129456,104.57215715231554,3.4,0.0,6.8,13.7,15.5,16.6,15.3,12.3,12.9,9.2,8.2,3.8,Alluvial,blackgram
18.558948430055587,53.03594278853969,22.495986396817198,7.392211410839347,39.06801277135089,53.24583397960545,23.1,28.9,31.2,29.7,30.0,23.1,22.6,27.9,25.1,23.5,29.1,26.1,Laterite,mungbean
19.150484528860478,41.28782764358075,22.460207941221295,6.906736494092514,45.626939771401545,49.20756816640506,25.0,24.7,28.0,33.2,31.7,25.3,23.2,27.3,26.2,25.2,26.7,29.4,Forest,mothbeans
21.819814259548007,77.87182395800457,73.35785944244418,6.5609403362330765,66.50107449654621,156.38433810446662,19.6,20.9,23.9,33.3,37.8,32.6,30.5,32.1,33.3,26.1,21.7,14.4,Arid,pigeonpeas
22.339546113383836,69.21570989379681,73.90533777341902,6.041473654608122,72.33371449913359,81.37447479272842,4.3,2.1,6.0,11.7,12.7,17.3,15.1,15.1,15.0,13.4,4.3,5.0,Black,kidneybeans
21.86717400401114,65.23083024119362,85.22064511056625,5.754412237705743,19.449832417556397,77.15346537187588,17.6,21.5,26.5,32.8,39.4,32.0,29.6,29.5,29.7,23.4,22.8,15.9,Arid,chickpea
105.62252823233894,44.11559553434937,21.021690335896878,5.819387999521636,57.639158669295,131.06143011880346,20.3,16.9,23.5,33.2,39.4,34.8,33.0,29.5,30.2,26.1,22.1,19.9,Alluvial,coffee
79.24905449411035,44.15817892102526,43.95206317358524,5.865496697968138,81.5122600522064,179.8771912189034,28.2,26.8,30.5,31.9,33.0,28.3,25.2,24.5,26.5,23.0,25.5,29.5,Laterite,rice
77.57773728121651,62.91195281238783,38.838268460534984,7.292215445790419,90.62003065700962,253.97958669339175,16.5,21.2,25.5,31.8,37.1,30.4,26.5,33.3,28.3,27.9,21.4,15.5,Forest,maize
53.81097375186093,51.93382779781932,40.10299703784333,8.862186544152602,77.84580635516642,257.9179122885908,22.3,26.7,26.0,24.5,29.0,25.6,22.2,18.7,22.8,22.1,23.5,23.5,Red,jute
74.8098816349745,59.212815813166344,41.60898070062923,6.423762492480903,90.2971411486195,245.2718916187285,15.8,18.1,24.7,36.2,38.9,33.2,29.3,28.4,27.3,28.9,25.1,19.5,Arid,cotton
19.366372667703075,25.98909580253627,9.927613313832698,5.221565112564795,76.28055301533978,104.86703189532885,26.9,24.6,28.3,28.9,28.6,26.0,23.6,24.1,22.5,23.3,24.9,29.1,Black,coconut
27.677056575981183,16.832425890857305,33.67921951560426,6.740502897218807,89.66392445830274,98.95398335617591,17.8,18.8,29.7,31.4,38.0,30.8,31.9,28.5,27.8,27.7,23.9,15.8,Arid,papaya
22.743428485503415,9.833033228957381,10.532373535890134,5.7455193935635736,71.99386703668334,70.81276632576433,25.3,28.8,33.5,31.2,31.3,29.7,26.1,21.5,26.6,24.4,26.3,29.6,Alluvial,orange
132.51202851536254,130.96431172926324,203.45891025285323,6.830986505123889,62.74080434406966,112.24144591806701,21.1,21.2,29.2,32.4,35.7,33.1,33.1,31.9,32.2,28.8,24.0,19.2,Laterite,apple
92.87374301537203,21.72908617465192,54.6868413333797,5.939097550537084,18.494981323540774,46.6458806080208,16.7,18.9,27.6,34.3,37.3,31.5,27.5,27.6,32.8,28.7,23.6,19.4,Laterite,muskmelon
104.3254176426741,15.425394791718736,52.934273254128314,7.158599795546846,23.92046672352349,55.68679858545151,16.5,19.4,19.6,32.5,31.2,32.3,31.1,27.7,26.4,24.2,20.6,17.9,Forest,watermelon
60.79364128186381,16.264429869483592,45.118523030537254,5.631889931780712,56.497405840885115,79.77642036914777,3.4,1.6,5.6,11.7,10.9,14.2,12.0,11.7,11.4,13.1,4.5,4.3,Forest,grapes
10.072786401884052,8.803441689578648,16.280615874414096,5.439000178231819,65.71573589093343,130.8552176616182,19.2,18.6,25.9,30.6,31.4,29.7,26.8,27.3,26.5,24.2,23.8,17.4,Alluvial,mango
113.43323817520434,83.61065086156971,45.451660145418536,6.575902640050748,71.47339936492475,97.45175954276387,6.7,3.1,8.6,8.9,15.6,14.4,12.9,11.5,11.9,10.6,8.2,5.0,Black,banana
19.615910106307627,20.71002046046472,42.59819853322569,6.460268842922002,22.754164970801636,63.34511624281694,17.0,19.1,23.5,34.0,35.5,33.0,30.7,29.6,29.8,28.8,22.3,18.1,Laterite,pomegranate
18.81586676002846,73.67266852865541,79.58722768740314,5.93177467926805,21.868623467380374,96.02687422791232,21.1,25.0,26.3,34.7,36.8,29.6,33.2,28.7,28.2,24.3,26.1,19.2,Arid,lentil
43.840374965765704,57.83976798900713,70.72946151161155,7.0501484708910755,63.70536416444097,110.50859043777412,13.9,21.7,21.0,29.1,34.1,28.4,24.9,29.0,31.6,28.9,24.3,15.6,Arid,blackgram
22.464876190657115,47.26550154505338,18.982885655879777,7.855224146120878,44.978811278531445,43.61147218387915,25.9,26.6,27.6,29.1,32.5,23.7,24.1,23.5,23.3,25.9,26.3,27.9,Arid,mungbean
20.52751244804041,39.32007055870923,18.544038637861153,5.822424072971426,44.2019871922947,49.896984998151574,-1.0,0.9,7.2,11.5,15.0,15.1,14.3,16.4,14.2,11.3,8.9,1.7,Laterite,mothbeans
19.111789024626088,74.41747447541222,84.72819670003514,6.644335502429349,77.64844112377571,158.0036661105146,16.9,22.5,24.9,32.0,36.6,33.4,28.8,30.4,30.1,28.4,24.6,21.4,Black,pigeonpeas
19.678797370470285,65.62473115524672,85.48204188519665,5.196672135650185,62.66027343718878,90.83831868719247,14.6,16.8,23.8,36.0,35.6,31.5,27.6,29.6,31.5,23.8,18.8,13.5,Forest,kidneybeans
20.955490164592728,62.90695015598802,73.84676528939877,5.196664676398985,22.793574439668824,78.6976335656958,18.2,21.6,21.9,35.4,33.7,30.8,29.9,28.3,23.8,23.0,19.3,16.3,Arid,chickpea
100.81233844735355,34.66124317701184,20.49384312621104,7.011880599019495,58.73254620395655,138.23600385254514,25.6,26.6,26.2,29.3,30.4,23.6,25.2,26.5,30.1,26.0,26.1,26.0,Forest,coffee
98.46134713516896,47.73931830936781,48.03596336671907,6.644368688256986,86.02293153057282,207.67838050887354,16.0,21.5,24.2,30.6,36.8,36.8,31.6,29.2,28.4,26.6,24.1,17.5,Forest,rice
84.93353244841806,65.68574554498373,42.14965337474387,6.250861943000957,85.38085380029482,246.1576085165403,20.3,21.1,30.8,35.6,38.6,36.5,29.3,32.8,28.6,26.0,26.4,17.2,Forest,maize
52.84411931247029,50.33984913576695,49.57352632179701,7.3871428545082765,84.86230141251883,235.5175214232288,15.0,22.2,23.9,33.6,35.2,32.0,27.2,29.9,26.5,25.4,24.9,17.6,Forest,jute
66.88880762665373,65.13690021556255,39.288649230210176,7.2874985033933,77.38948364408479,269.2846208941842,18.9,21.3,25.5,34.3,39.2,34.1,31.3,33.3,28.8,30.4,23.6,14.0,Red,cotton
19.81981395375553,29.33343905750713,10.375808642148332,5.843532817977122,91.61371707092934,94.3764854729848,25.6,28.1,27.3,31.3,26.8,25.8,21.6,23.7,22.5,27.2,26.3,21.0,Alluvial,coconut
27.506767924640776,14.81395092050014,39.288477312352434,6.5428955731646115,101.29289054024808,115.22426144367431,29.3,24.7,32.6,30.6,32.2,26.0,25.9,24.8,26.3,26.3,26.1,26.4,Forest,papaya
21.96140275197468,10.437719760881205,11.346096190449417,6.741537345712928,72.237474253989,74.06813323595163,26.0,25.8,29.6,29.4,30.1,29.3,23.5,27.7,25.7,25.3,27.9,25.2,Black,orange
123.64811953880184,110.40246954453241,199.41832731907644,6.90243160451171,67.71355677793036,110.20563367428183,20.1,18.5,28.6,35.3,35.1,34.6,28.0,29.6,27.4,24.8,24.4,14.0,Arid,apple
112.71314135912512,17.301884345651235,54.18790721688792,6.40667916198338,19.005833658457213,56.38431523046644,3.5,3.9,8.5,10.8,13.5,17.2,15.9,14.4,10.2,13.0,5.6,7.9,Forest,muskmelon
94.16153202408836,13.229305366653252,52.08928943753707,6.381153606575964,26.911969895799707,51.68604138171635,18.7,20.2,29.8,32.0,37.8,29.9,29.6,28.8,29.4,22.4,21.8,15.3,Forest,watermelon
77.47830252711124,16.462191928876948,39.44529868204932,5.428176904062073,62.78865271451676,72.6312374585378,19.8,20.6,24.6,33.2,34.0,33.8,30.4,28.8,28.1,24.6,24.4,15.8,Laterite,grapes
11.125078766847638,8.905984210826448,13.298816422649626,5.352231374112419,57.586157030584964,154.2320901309263,15.8,22.7,28.9,33.4,36.2,35.1,33.8,32.5,30.5,26.5,23.8,21.3,Laterite,mango
93.60006941026658,87.53016079353502,50.580646213770834,6.295569424876223,83.54650898520771,100.49145742774537,0.9,4.6,9.1,11.4,13.2,16.5,18.7,16.4,14.3,10.4,4.9,-0.2,Black,banana
22.20472520163803,21.125637962214295,41.93986133444447,6.312969944054931,22.004737611585867,78.44208247201912,26.9,28.9,27.7,32.0,29.6,24.5,23.6,22.4,28.8,28.5,27.3,24.3,Forest,pomegranate
17.916775910813328,75.57471669735263,87.60730030784414,5.870855603205257,20.095453070262845,111.43768114796,2.2,4.3,9.6,9.8,15.0,11.0,10.6,12.2,12.9,11.2,4.5,1.3,Laterite,lentil
38.104509337077424,54.812423838367245,74.5932064784567,6.832343734447934,57.06367101517797,104.84104296940748,26.2,27.2,27.7,34.2,32.0,26.1,26.1,21.7,28.4,24.7,25.9,25.3,Black,blackgram
20.734998995826416,52.39173081534284,20.1201794281471,7.787697262020593,37.191504687299805,48.94728715279646,25.6,22.9,26.0,28.6,28.3,27.1,24.8,25.4,23.6,27.7,23.6,22.9,Arid,mungbean
22.06709412551625,40.82923601102252,19.227417172750016,6.597263303456219,46.70069596335276,52.585193209497284,17.5,21.8,27.9,32.5,34.8,34.1,31.1,26.4,31.4,28.5,27.1,18.5,Arid,mothbeans
18.864676048157364,62.358777942528604,85.94516775402448,5.874580955405977,76.97395045279023,162.9447550516116,17.5,21.9,25.2,30.8,35.4,31.0,27.7,31.9,33.0,26.3,21.7,20.2,Alluvial,pigeonpeas
17.640712835200986,66.40258837387334,77.25841682848565,4.929189307750215,64.32944104576235,73.51180497694142,25.0,24.9,24.6,35.2,33.5,25.3,27.0,23.7,24.1,26.8,22.0,26.7,Arid,kidneybeans
20.721811268497472,79.59458124570746,73.89220032561725,5.649793428157152,21.49916933246662,73.05435052479484,17.9,17.6,24.2,33.1,35.3,33.7,27.0,29.1,26.6,23.4,22.9,16.1,Red,chickpea
99.89494884490112,36.37755497747816,21.940639640927728,5.707046915637519,59.29109521343184,165.7908664697239,18.3,19.7,24.6,33.7,34.4,32.7,29.6,30.9,29.6,25.5,27.6,16.1,Laterite,coffee
91.64349306834629,43.282553487644876,41.81857833042432,6.854601386810398,75.24260464719202,231.24550124333612,27.9,26.1,28.9,27.9,33.0,27.0,21.2,21.0,28.8,23.0,23.3,24.6,Laterite,rice
74.2285391953455,56.495279691926264,38.606349593411096,6.571013491697634,75.5367472279692,207.28286204579027,21.0,22.5,26.0,31.0,37.3,31.3,28.4,36.2,29.5,29.4,23.9,18.6,Laterite,maize
60.577878643735325,56.62982969886173,48.539603404832576,7.475013434619921,70.81591435035143,268.88671447987747,17.5,21.1,29.4,33.6,35.8,34.0,30.9,30.8,31.2,25.3,25.1,18.9,Alluvial,jute
76.28156157495476,66.04723838991144,40.588237741922555,7.731415815292487,76.88376267038153,256.4857562630573,16.1,20.7,25.9,31.1,37.1,33.8,28.6,29.6,25.3,21.6,22.1,16.7,Forest,cotton
18.65049321230853,33.47818217943466,9.716372998774258,5.636468605183955,81.56801958682125,95.69685285968383,15.8,18.5,20.0,29.6,32.0,30.5,30.1,29.0,31.2,25.4,20.1,14.3,Arid,coconut
27.644644917361532,13.14621804717985,33.805216967656655,6.770207448527909,90.83973036644724,106.71330637686934,18.1,20.7,29.9,33.2,36.9,32.6,29.5,30.6,31.2,28.9,24.0,12.8,Forest,papaya
20.365123306758704,10.92771637729425,10.658771562157611,6.250204707801716,89.55175007732424,76.28392895975072,27.2,21.4,24.4,24.1,27.8,21.7,20.9,22.2,23.6,19.9,26.2,25.5,Red,orange
106.28438352830432,126.38670615010139,178.37878573322595,7.003649089475752,52.71296899104033,108.050555868606,15.1,19.3,25.9,27.9,35.0,24.9,27.2,29.0,27.1,22.1,24.1,18.1,Forest,apple
99.06417843894955,19.476506538394933,49.06480745518723,6.407434355406623,19.196621273122577,47.37765888992262,12.1,21.0,29.3,31.2,35.8,31.4,29.9,25.4,30.4,27.5,25.3,16.6,Arid,muskmelon
93.23680161282451,14.851719504349425,54.807454676618995,6.7932336183163695,28.029048820348457,52.24483055812954,15.8,22.7,27.8,32.0,40.9,36.4,29.9,27.6,29.0,27.9,25.4,19.3,Black,watermelon
77.36432293177766,13.878136843370962,50.1925026847583,5.570857428615737,63.61475481111641,65.65126991527592,14.5,23.2,25.8,33.8,34.5,32.7,28.7,27.4,27.6,25.4,21.8,17.5,Laterite,grapes
11.145616425934897,10.258779175405559,13.175686760218978,6.0736333171875,62.69113409013808,157.72087055470666,26.8,29.0,25.9,25.0,29.8,27.4,24.7,23.3,22.5,22.9,24.2,25.0,Laterite,mango
111.68365628271819,78.00966631279739,52.959425694261896,6.521856416697218,79.3214450082891,88.0231299688626,23.8,24.5,28.9,32.1,30.6,25.2,20.4,25.3,26.3,26.3,30.9,26.4,Alluvial,banana
17.32920620922786,21.727107502924884,40.90060716940108,5.869538840993105,17.889200893075017,76.39149601230268,17.5,21.2,21.9,33.5,31.1,30.1,30.3,25.7,24.7,23.5,24.1,14.4,Forest,pomegranate
21.25262975752114,65.84173386009599,72.55190471870753,6.550995208511002,21.06703851789163,90.96040862850691,1.6,5.0,8.7,10.3,13.0,15.3,15.1,15.3,13.7,10.4,5.5,2.9,Laterite,lentil
37.33438169223674,53.892109038993596,90.63385200200267,5.827230898307468,58.48746358190962,105.49158931161453,13.3,19.1,27.7,31.7,32.2,31.3,25.0,34.1,27.4,23.2,19.0,16.2,Red,blackgram
22.568106360029887,49.789997190255036,17.680750656840583,6.95933186750707,38.18596152789199,54.26075805620404,24.9,26.5,26.9,28.4,27.5,25.9,23.2,20.2,28.5,23.2,23.6,26.9,Laterite,mungbean
21.49434977835955,37.73004382513668,17.39625856258661,6.894096469332621,44.168499925122234,46.55062546841046,25.2,25.1,27.4,26.3,28.6,25.6,22.5,23.9,22.8,25.5,23.3,23.1,Laterite,mothbeans
18.59987323168924,73.13147045976048,86.79656346181525,6.41213928604682,70.64200386122576,169.2826548363996,25.6,22.7,27.2,26.4,29.3,23.9,22.2,28.9,22.8,24.4,25.4,23.4,Black,pigeonpeas
19.42593505639647,76.82404526637309,85.13139760236484,5.950224901598988,62.976200554552406,74.5325123508841,17.8,20.6,25.2,32.7,34.2,34.0,25.3,24.1,31.9,25.9,22.1,18.0,Laterite,kidneybeans
19.389000974865333,67.42195281713111,77.79213086876939,6.103279041650179,17.974308166073214,71.53294215192243,0.1,5.9,8.0,11.6,12.6,17.9,19.4,16.1,14.9,9.3,7.1,6.5,Laterite,chickpea
105.50624535691506,40.69731047591014,21.493178481382245,7.2898682968071205,66.85863399077049,161.1092097931604,19.1,17.0,24.0,29.1,34.0,33.5,32.0,26.9,29.0,24.0,27.4,13.3,Laterite,coffee
79.61463737728084,37.87538673604039,46.10219953982704,5.6035078795120805,84.8219737222226,229.51937855658048,17.9,24.5,25.6,32.3,35.1,34.2,30.5,29.7,30.8,27.9,26.3,16.3,Forest,rice
84.56220102201608,59.68408575048992,43.2190565017439,7.876428645474283,74.83969234160885,228.11345230712647,24.2,27.1,31.4,27.6,31.1,25.6,23.4,25.9,23.7,24.1,23.1,22.3,Black,maize
66.5249764399114,57.87411310444476,41.91629785464646,8.241023737405177,79.98940863274122,282.29871475673383,22.1,18.5,31.6,34.6,38.8,36.0,33.6,30.2,32.0,25.6,24.3,19.2,Red,jute
81.52521748847428,51.27358559316898,39.84006568474306,7.460060505622805,77.17311934406919,239.38381476251902,28.0,27.9,27.8,28.4,31.4,24.8,25.1,27.6,23.2,26.9,24.6,26.7,Forest,cotton
22.06333881802656,33.13020164315525,10.89875827662594,5.609757543070228,78.55183730993105,90.07794662433103,25.0,23.2,26.1,28.7,26.5,21.6,20.6,19.7,22.1,26.5,20.6,25.2,Laterite,coconut
26.376238240145927,13.653481952771594,35.59139782490897,7.066400489666833,98.11466452468353,112.23323640531274,29.4,28.8,30.9,32.1,34.4,26.1,23.4,23.9,24.7,25.4,30.6,24.0,Red,papaya
21.755800772357638,10.770523595172637,9.633894716571467,6.149874576457218,73.69409276557109,75.75480876032607,16.8,24.6,27.7,29.9,35.6,31.3,30.3,29.0,29.0,27.5,22.2,16.5,Forest,orange
133.23447077804715,134.46368660707608,186.4580276908774,5.859896412406482,57.60225488282087,106.41086998886622,26.2,26.7,31.4,31.1,25.8,26.8,27.0,24.3,25.2,28.7,27.6,23.4,Alluvial,apple
96.54228567083847,17.76810265103876,43.83868857287509,5.210044467484101,18.439166028522838,56.10083677472149,16.8,23.1,27.5,33.7,35.6,35.2,29.9,31.6,33.9,29.2,24.2,20.3,Alluvial,muskmelon
105.1325904289034,14.299221354361855,45.85053374515808,7.161338070868494,23.119325708753177,53.294828407287184,16.4,21.4,25.8,33.5,36.4,32.9,28.6,31.1,32.4,26.2,25.6,20.5,Arid,watermelon
60.921366113002335,13.751658607414763,46.66576678761204,5.482471282569379,57.350857392670115,65.51817977717707,31.8,27.1,31.2,28.2,29.1,27.4,23.7,23.7,29.1,27.3,31.2,26.4,Laterite,grapes
8.898188449272403,11.166890632351624,13.98101747039576,5.354154044040396,13.511903742909354,476.9115363476066,20.6,20.8,30.8,35.8,36.7,30.2,30.9,27.4,29.3,24.5,27.3,15.6,Forest,mango
91.83085275013552,77.59034291054105,46.87859047352701,5.668967226381529,88.94361384897884,109.16034225028378,22.1,23.4,29.2,30.3,30.5,25.1,20.5,19.6,25.8,26.9,25.0,23.7,Red,banana
18.520950809577524,18.635585980792857,37.68382554547168,5.227190770383948,18.15390057960174,63.15826647809362,18.2,21.8,23.1,32.8,36.3,34.7,33.7,32.0,33.2,26.8,20.2,15.0,Black,pomegranate
18.546653983565434,71.09448107088696,74.4766187174176,6.7994701638490715,17.40669278111128,97.45746874299059,23.6,25.5,30.6,28.0,27.6,25.2,26.2,21.6,25.9,22.2,24.5,26.4,Red,lentil
45.198314383735706,54.24133895842375,75.01706641115477,7.2272046220567105,61.168993033273026,95.38907184835904,22.9,24.6,28.9,27.2,29.3,26.3,20.9,27.4,23.0,25.5,24.6,24.2,Forest,blackgram
17.287490771975857,47.36554080843064,21.07924626587191,7.787101898207066,45.35536586703913,49.415015363223056,19.3,22.0,28.6,35.2,39.0,31.0,29.4,32.0,29.1,28.1,23.2,21.0,Alluvial,mungbean
19.38917573332845,37.38580127218051,19.064680864167485,6.132744446836623,52.07849445738646,51.837542237488655,2.3,2.4,10.1,5.7,16.3,15.9,18.9,16.4,11.5,9.0,2.6,6.1,Forest,mothbeans
18.249000464626523,76.28135497121615,80.8878577756555,6.6458356131422285,71.10976626461297,170.362339790494,24.1,25.8,29.7,29.1,27.7,23.4,26.7,23.1,22.2,27.5,25.2,24.4,Laterite,pigeonpeas
21.195218182504327,73.95864126634311,79.70884096452768,5.694451400495962,63.027528476800775,78.84319572667184,17.7,20.4,26.0,30.6,36.7,26.2,29.0,26.1,26.9,24.6,24.7,18.0,Arid,kidneybeans
22.107838064754656,60.78599766556282,72.2338835499611,5.256578771327754,20.02132543037049,71.57740201819594,20.0,22.4,27.0,33.8,33.9,31.4,29.5,31.1,29.7,24.5,24.4,18.5,Forest,chickpea
111.83698875026889,36.451979119797684,20.23559045797777,7.1152022237840304,64.6549226936721,131.98868476126228,16.6,20.8,24.2,30.6,36.1,29.8,29.8,27.6,34.9,25.9,23.5,18.0,Laterite,coffee
79.61714181700678,42.19396132197953,48.41713389155511,5.744836641091533,93.07767251741575,200.76667556931238,18.8,19.1,28.1,33.7,34.6,29.2,26.5,28.8,24.3,25.2,21.3,16.3,Red,rice
84.20231339992402,62.70765481830791,46.62634632298295,6.690532531430947,74.90136360749129,200.81643501438933,17.7,19.5,25.9,33.1,33.2,30.8,30.2,27.0,30.1,26.6,26.6,14.0,Black,maize
54.74965206087173,48.1403429205869,46.45437811505335,7.439289256513837,81.8891968991352,265.46430928555924,20.1,17.6,22.0,33.7,33.9,30.6,26.9,24.3,30.7,29.0,22.5,15.4,Laterite,jute
69.64922609686418,65.05384539611211,37.235878585232065,6.162406430688031,68.98185273648838,267.749079118047,3.2,3.8,6.0,9.0,15.1,15.0,18.3,17.4,15.7,6.0,9.5,-1.3,Forest,cotton
18.26604690459164,29.10158952046386,9.333589656905477,5.5267769200381975,86.81933031172939,89.01232461314734,5.8,3.7,8.0,8.8,13.7,16.0,12.6,7.6,15.8,8.4,6.5,2.6,Red,coconut
30.60254176407192,16.9914125206775,31.29938908024183,6.150899316392232,97.64974480350074,118.29062889805208,16.8,19.2,27.3,27.3,34.4,29.9,23.9,27.4,28.2,25.8,23.0,17.5,Red,papaya
18.00746248972706,10.741574893992789,9.837492259841497,6.122743591286522,80.87004555417293,90.49163208676092,20.3,24.5,29.2,35.0,35.1,34.4,31.7,28.0,30.2,31.4,23.7,18.0,Red,orange
131.8872558788916,109.0992072296167,194.98064145060755,6.230305455104017,56.459653556909615,111.62522166242664,2.8,4.0,4.7,9.4,15.2,14.3,16.5,14.4,10.0,10.9,5.8,2.1,Red,apple
89.45090338662216,18.75871683058027,49.87530388653517,5.3497526202295855,18.431807373939762,56.689489699678376,16.1,23.1,26.6,33.5,37.9,30.4,27.4,32.8,28.5,28.1,25.2,18.7,Black,muskmelon
111.53155770782676,15.804504956560203,44.83324695700018,6.577640170972228,26.191688440295557,49.11345700075909,15.3,18.7,26.1,35.9,37.8,32.3,33.2,29.2,28.6,24.4,22.8,17.8,Forest,watermelon
64.80436730513914,13.490609912353921,50.84386274109269,5.730979966021522,71.27679239393606,74.21234084692715,15.3,19.9,27.2,34.2,37.3,31.8,32.3,30.5,31.3,25.5,25.0,20.9,Arid,grapes
9.295512134401562,11.056335134161955,14.990577980882358,5.814625211250053,65.31092609676448,153.4576867168572,-0.6,3.3,7.3,10.7,14.4,16.2,12.9,14.1,12.6,10.6,6.3,3.0,Black,mango
113.20575424076358,85.11509887885094,45.383241737384395,6.731418724417866,74.32157746832713,92.86391909163785,16.5,15.5,24.7,27.6,30.2,30.6,25.7,28.9,29.3,27.8,25.5,16.6,Red,banana
21.31812588453873,21.771810993828147,36.395524075089746,5.556322272040605,21.18674565067881,70.01663223638846,20.9,26.2,25.7,24.9,26.7,25.7,21.5,22.1,20.9,25.2,25.8,23.6,Arid,pomegranate
22.519859345978798,66.63396341529477,80.07800465985929,6.31886422473857,19.959821741439388,93.26534269029038,22.5,25.6,26.6,26.6,28.9,24.3,20.7,22.3,25.7,23.0,23.9,27.0,Alluvial,lentil
44.81697449658644,59.52834304052767,90.696129739553,6.168225397668032,64.86573082316089,113.80682517365473,15.7,21.9,26.8,32.5,34.9,34.1,34.4,32.4,33.1,26.0,25.6,19.1,Laterite,blackgram
21.91543028403728,48.2257996467644,22.409919117953756,6.9875114367786715,44.0271970724997,51.48146263604193,26.6,29.2,27.0,30.2,31.6,23.1,25.6,23.7,25.6,25.9,29.6,26.5,Alluvial,mungbean
